Request_ID,Request_received_at,Req.created_at,Request_candidate_starts_working_at,Request_closed_at,Request_Client_ID,Request_Unit_ID,Request_User_ID,Application_ID,Application_candidate_ID,Application_log_ID,Application_log_created_at,Application_log_closed_at,Application_log_status_name,Application_log_status_bucket_name,Application_log.rejection_reason,Application_log.rejection_subreason,Application_log.withdrawal_reason
299,2020-11-24,2020-11-24 14:29:01,2021-01-19,2020-12-28 23:59:00,313,15,6,29636,25288,103833,2020-11-26 11:45:03,2020-11-26 11:45:03,No respons,Pre screening,availability,other,
299,2020-11-24,2020-11-24 14:29:01,2021-01-19,2020-12-28 23:59:00,313,15,6,29636,25288,38444,2020-11-26 11:46:50,2020-11-26 11:46:50,No respons,Pre screening,availability,other,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,3774,16246,15287,2020-10-14 09:12:46,2020-10-14 09:12:46,No respons,Pre screening,personality,motivation,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,7884,11577,41488,2020-10-14 09:57:39,2020-10-14 09:57:39,No respons,Pre screening,personality,motivation,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,16265,8388,42145,2020-10-16 08:58:15,2020-10-16 08:58:15,No respons,Pre screening,personality,motivation,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,21720,10743,84268,2020-10-14 10:02:41,2020-10-14 10:02:41,No respons,Pre screening,hard_requirements,experience,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,22476,7559,58085,2020-10-14 09:14:21,2020-10-14 09:14:21,No respons,Pre screening,,,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,29516,629,2166,2020-10-13 13:25:11,2020-10-13 13:25:11,No respons,Pre screening,accessibility,unable_to_reach,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,30702,18116,24501,2020-10-14 14:03:17,2020-10-14 14:03:17,No respons,Pre screening,availability,in_procedure_elsewhere,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,32059,19108,90141,2020-10-14 10:00:01,2020-10-14 10:00:01,No respons,Pre screening,personality,motivation,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,40703,13507,33040,2020-10-19 11:49:09,2020-10-19 11:49:09,No respons,Pre screening,personality,motivation,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,40813,8415,106597,2020-10-15 13:26:22,2020-10-15 13:26:22,No respons,Pre screening,accessibility,unable_to_reach,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,41691,17712,124534,2020-10-13 13:26:48,2020-10-13 13:26:48,No respons,Pre screening,accessibility,unable_to_reach,
312,2020-10-13,2020-10-13 08:31:23,2020-11-01,2020-10-28 23:59:00,341,15,205,43212,6881,106608,2020-10-15 09:24:26,2020-10-15 09:24:26,No respons,Pre screening,availability,cant_participate_training,
324,2020-11-13,2020-11-13 12:12:48,2020-12-15,2020-12-14 23:59:00,237,15,6,6055,16298,104904,2020-12-01 15:51:17,2020-12-01 15:51:17,No respons,Pre screening,accessibility,unable_to_reach,
324,2020-11-13,2020-11-13 12:12:48,2020-12-15,2020-12-14 23:59:00,237,15,6,11278,2705,1535,2020-11-16 14:31:40,2020-11-16 14:31:40,No respons,Pre screening,,,other_job
324,2020-11-13,2020-11-13 12:12:48,2020-12-15,2020-12-14 23:59:00,237,15,6,11340,26586,120917,2020-11-30 15:42:42,2020-11-30 15:42:42,No respons,Pre screening,accessibility,unable_to_reach,
324,2020-11-13,2020-11-13 12:12:48,2020-12-15,2020-12-14 23:59:00,237,15,6,46996,15894,94622,2020-11-18 14:23:28,2020-11-18 14:23:28,No respons,Pre screening,availability,other,
374,2020-12-08,2020-12-08 09:24:50,2020-12-22,2020-12-09 23:59:00,313,15,90,17510,8824,37879,2020-12-09 12:32:01,2020-12-09 12:32:01,No respons,Pre screening,vacancy,vacancy_filled,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,2651,12998,99608,2020-10-20 13:51:30,2020-10-20 13:51:30,No respons,Pre screening,availability,in_procedure_elsewhere,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,11635,801,3263,2020-10-26 11:12:29,2020-10-26 11:12:29,No respons,Pre screening,availability,in_procedure_elsewhere,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,13666,11410,42464,2020-10-19 15:50:40,2020-10-19 15:50:40,No respons,Pre screening,accessibility,unable_to_reach,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,15875,5920,33658,2020-10-21 12:30:01,2020-10-21 12:30:01,No respons,Pre screening,,,other_job
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,17824,19040,80330,2020-10-21 14:41:41,2020-10-21 14:41:41,No respons,Pre screening,accessibility,unable_to_reach,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,24744,15704,72675,2020-11-06 11:22:44,2020-11-06 11:22:44,No respons,Pre screening,availability,cant_meet_required_hours,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,27783,13340,129923,2020-10-15 11:54:46,2020-10-15 11:54:46,No respons,Pre screening,accessibility,unable_to_reach,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,27783,13340,66983,2020-10-20 14:31:46,2020-10-20 14:31:46,No respons,Pre screening,accessibility,unable_to_reach,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,31289,8664,58740,2020-10-12 12:20:29,2020-10-12 12:20:29,No respons,Pre screening,accessibility,unable_to_reach,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,33380,21547,42168,2020-10-12 12:22:50,2020-10-12 12:22:50,No respons,Pre screening,accessibility,unable_to_reach,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,38676,19132,126687,2020-11-09 16:04:49,2020-11-09 16:04:49,No respons,Pre screening,vacancy,vacancy_withdrawn,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,39884,17301,85367,2020-11-06 11:26:32,2020-11-06 11:26:32,No respons,Pre screening,vacancy,vacancy_withdrawn,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,41964,609,100102,2020-11-03 13:05:02,2020-11-03 13:05:02,No respons,Pre screening,availability,cant_meet_required_hours,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,45746,594,56907,2020-10-19 15:46:48,2020-10-19 15:46:48,No respons,Pre screening,accessibility,unable_to_reach,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,46970,23989,85411,2020-10-22 14:46:00,2020-10-22 14:46:00,No respons,Pre screening,personality,motivation,
375,2020-10-09,2020-10-09 11:04:02,2020-11-02,2020-11-11 23:59:00,313,15,125,47742,17395,96301,2020-10-15 15:03:04,2020-10-15 15:03:04,No respons,Pre screening,personality,other,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,112,8082,57985,2020-11-16 14:50:15,2020-11-16 14:50:15,No respons,Pre screening,personality,motivation,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,998,24736,54754,2020-11-18 11:52:39,2020-11-18 11:52:39,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,4143,23337,124469,2020-11-17 10:33:49,2020-11-17 10:33:49,No respons,Pre screening,personality,motivation,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,5487,4628,125134,2020-11-09 13:55:36,2020-11-09 13:55:36,No respons,Pre screening,,,other
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,10496,5408,120929,2020-11-16 15:02:18,2020-11-16 15:02:18,No respons,Pre screening,,,different_function_expectations
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,13294,5532,69131,2020-11-20 10:30:09,2020-11-20 10:30:09,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,13900,19118,120234,2020-11-17 15:12:56,2020-11-17 15:12:56,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,13900,19118,54549,2020-11-18 16:28:20,2020-11-18 16:28:20,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,19027,11134,92162,2020-11-16 10:59:09,2020-11-16 10:59:09,No respons,Pre screening,accessibility,no_show,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,20995,24239,87248,2020-11-11 11:31:00,2020-11-11 11:31:00,No respons,Pre screening,availability,cant_give_commitment,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,22307,25593,27366,2020-11-16 14:47:49,2020-11-16 14:47:49,No respons,Pre screening,availability,in_procedure_elsewhere,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,22307,25593,50658,2020-11-17 16:10:44,2020-11-17 16:10:44,No respons,Pre screening,availability,in_procedure_elsewhere,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,22489,18915,100785,2020-11-16 15:03:42,2020-11-16 15:03:42,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,22844,22409,57706,2020-11-23 11:21:27,2020-11-23 11:21:27,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,23166,12744,19434,2020-11-10 13:36:18,2020-11-10 13:36:18,No respons,Pre screening,availability,in_procedure_elsewhere,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,32826,8274,119494,2020-11-16 14:52:09,2020-11-16 14:52:09,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,35179,4410,6401,2020-11-16 14:02:08,2020-11-16 14:02:08,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,37802,25240,62807,2020-11-09 10:26:12,2020-11-09 10:26:12,No respons,Pre screening,accessibility,unable_to_reach,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,38342,6397,88077,2020-11-12 13:37:47,2020-11-12 13:37:47,No respons,Pre screening,vacancy,vacancy_filled,
499,2020-11-05,2020-11-05 14:14:33,2020-11-30,2020-11-24 23:59:00,313,15,125,42333,17478,113485,2020-11-09 10:22:21,2020-11-09 10:22:21,No respons,Pre screening,hard_requirements,other,
532,2020-10-06,2020-10-06 11:18:48,2020-10-19,2020-10-14 23:59:00,313,15,90,8263,3583,74516,2020-10-14 09:08:06,2020-10-14 09:08:06,No respons,Pre screening,personality,motivation,
536,2020-10-13,2020-10-13 08:37:00,2020-10-26,2020-11-27 23:59:00,341,15,90,924,17539,121508,2020-10-27 10:03:03,2020-10-27 10:03:03,No respons,Pre screening,accessibility,unable_to_reach,
536,2020-10-13,2020-10-13 08:37:00,2020-10-26,2020-11-27 23:59:00,341,15,90,3152,27192,104279,2020-11-12 09:15:07,2020-11-12 09:15:07,No respons,Pre screening,accessibility,unable_to_reach,
536,2020-10-13,2020-10-13 08:37:00,2020-10-26,2020-11-27 23:59:00,341,15,90,3340,5353,8574,2020-10-16 10:48:16,2020-10-16 10:48:16,No respons,Pre screening,accessibility,unable_to_reach,
536,2020-10-13,2020-10-13 08:37:00,2020-10-26,2020-11-27 23:59:00,341,15,90,4194,4683,28634,2020-10-27 10:42:59,2020-10-27 10:42:59,No respons,Pre screening,accessibility,unable_to_reach,
536,2020-10-13,2020-10-13 08:37:00,2020-10-26,2020-11-27 23:59:00,341,15,90,5605,6104,44180,2020-10-27 09:33:38,2020-10-27 09:33:38,No respons,Pre screening,accessibility,unable_to_reach,
536,2020-10-13,2020-10-13 08:37:00,2020-10-26,2020-11-27 23:59:00,341,15,90,6158,3286,119079,2020-10-27 10:04:24,2020-10-27 10:04:24,No respons,Pre screening,accessibility,unable_to_reach,
536,2020-10-13,2020-10-13 08:37:00,2020-10-26,2020-11-27 23:59:00,341,15,90,6724,25586,32361,2020-10-27 12:19:52,2020-10-27 12:19:52,No respons,Pre screening,accessibility,unable_to_reach,
